37500, 0.00570, 0.0001
37600, 0.00514, 5e-05
37700, 0.00504, 5e-05
37800, 0.00524, 5e-05
37900, 0.00514, 5e-05
38000, 0.00461, 5e-05
38100, 0.00460, 5e-05
38200, 0.00507, 5e-05
38300, 0.00471, 5e-05
38400, 0.00433, 5e-05
38500, 0.00429, 5e-05
38600, 0.00437, 5e-05
38700, 0.00480, 5e-05
38800, 0.00472, 5e-05
38900, 0.00434, 5e-05
39000, 0.00491, 5e-05
39100, 0.00470, 5e-05
39200, 0.00471, 5e-05
39300, 0.00465, 5e-05
39400, 0.00502, 5e-05
39500, 0.00493, 5e-05
39600, 0.00470, 5e-05
39700, 0.00463, 5e-05
39800, 0.00479, 5e-05
39900, 0.00475, 5e-05
40000, 0.00454, 5e-05
40100, 0.00448, 5e-05
40200, 0.00452, 5e-05
40300, 0.00429, 5e-05
40400, 0.00487, 5e-05
40500, 0.00488, 5e-05
40600, 0.00465, 5e-05
40700, 0.00547, 5e-05
40800, 0.00502, 5e-05
40900, 0.00445, 5e-05
41000, 0.00499, 5e-05
41100, 0.00490, 5e-05
41200, 0.00458, 5e-05
41300, 0.00464, 5e-05
41400, 0.00430, 5e-05
41500, 0.00541, 5e-05
41600, 0.00453, 5e-05
41700, 0.00483, 5e-05
41800, 0.00427, 5e-05
41900, 0.00473, 5e-05
42000, 0.00433, 5e-05
42100, 0.00500, 1e-05
42200, 0.00411, 1e-05
42300, 0.00435, 1e-05
42400, 0.00446, 1e-05
42500, 0.00512, 1e-05
42600, 0.00454, 1e-05
42700, 0.00480, 1e-05
42800, 0.00446, 1e-05
42900, 0.00448, 1e-05
43000, 0.00457, 1e-05
43100, 0.00411, 1e-05
43200, 0.00492, 1e-05
43300, 0.00421, 1e-05
43400, 0.00420, 1e-05
43500, 0.00473, 1e-05
43600, 0.00391, 1e-05
43700, 0.00428, 1e-05
43800, 0.00448, 1e-05
43900, 0.00426, 1e-05
44000, 0.00412, 1e-05
44100, 0.00460, 1e-05
44200, 0.00374, 1e-05
44300, 0.00482, 1e-05
44400, 0.00436, 1e-05
44500, 0.00423, 1e-05
44600, 0.00456, 1e-05
44700, 0.00456, 1e-05
44800, 0.00469, 1e-05
44900, 0.00475, 1e-05
45000, 0.00368, 1e-05
45100, 0.00423, 1e-05
45200, 0.00429, 1e-05
45300, 0.00414, 1e-05
45400, 0.00441, 1e-05
45500, 0.00401, 1e-05
45600, 0.00444, 1e-05
45700, 0.00378, 1e-05
45800, 0.00468, 1e-05
45900, 0.00402, 1e-05
46000, 0.00510, 1e-05
46100, 0.00422, 1e-05
46200, 0.00431, 1e-05
46300, 0.00402, 1e-05
46400, 0.00410, 1e-05
46500, 0.00449, 1e-05
46600, 0.00434, 1e-05
46700, 0.00456, 1e-05
46800, 0.00437, 1e-05
46900, 0.00460, 1e-05
47000, 0.00418, 1e-05
47100, 0.00436, 1e-05
47200, 0.00412, 1e-05
47300, 0.00386, 1e-05
47400, 0.00488, 1e-05
47500, 0.00380, 1e-05
47600, 0.00437, 1e-05
47700, 0.00453, 1e-05
47800, 0.00405, 1e-05
47900, 0.00488, 1e-05
48000, 0.00374, 1e-05
48100, 0.00430, 1e-05
48200, 0.00516, 1e-05
48300, 0.00426, 1e-05
48400, 0.00381, 1e-05
48500, 0.00427, 1e-05
48600, 0.00384, 1e-05
48700, 0.00455, 1e-05
48800, 0.00402, 1e-05
48900, 0.00379, 1e-05
49000, 0.00507, 1e-05
49100, 0.00485, 1e-05
49200, 0.00431, 1e-05
49300, 0.00423, 1e-05
49400, 0.00409, 1e-05
49500, 0.00454, 1e-05
49600, 0.00401, 1e-05
49700, 0.00439, 1e-05
49800, 0.00427, 1e-05
49900, 0.00458, 1e-05
50000, 0.00415, 1e-05
